transcript,comic_id
"-
-
- You're biodegradable. SEE!
- I KNEW You'd be able to think of something good about me if I gave you enough time! What a waste of two hours!",dr010223
"- I don't even understand THIS book! Computers for Morons
- Reading Books for Morons for Morons",dr010224
"- scribble scribble scrabble scrabble
- slobber slobber
- pound! pound! pound!
- go mail this letter for me, Norm!
- Dad, your handwriting is practically illegible!
- The post office will have a hard time making out the address! That's THEIR problem!
- For 34 cents, I figure, make 'em work a little harder!",dr010225
"- Ralph, where are you going? It's your day off!
- I'm going to cruise the freeways and call in traffic reports to the radio station!
- Rush hour commuters have come to rely on me! They call me ""Tipster Drabble""!
- Sorry to leave, honeybunch, but duty calls! Believe me, I wasn't complaining!",dr010226
"- Hello, Newsradio? Traffic-tipster Drabble here...
- I'm calling to report some sheet metal in the carpool lane of the southbound 605!
- WHAT?? ...another tipster already reported it?? WHAT other tipster??!
- TIPSTER NO-NECK??",dr010227
"- ! !
- boop! beep beep boop beep beep beep...
- Tipster No-Neck calling to report a ""car-b-q"" on the shoulder of the southbound 405 at Normandie! boop!
- I've got to figure out how to work the speed dial!",dr010228
"- Time to check the local traffic conditions...
- Tipster No-Neck called to report a Rottweiler running loose along the northbound 710!
- ...and now we've just received a call from tipster Drabble CORRECTING tipster No-Neck: It's not a Rottweiler, it's a DOBERMAN.
-",dr010301
"- Let's go out to the freeways once again for a look at traffic...
- Tipster Drabble reports that tipster NO-Neck just made an illegal lane change on the westbound 134!
- And now tipster No-Neck reports that tipster Drabble is driving a vehicle with expired license tabs!
- RRRRRRRRRR It's getting ugly out there, folks!",dr010302
"- Hi, Wendy!
- Hello, Norman.
- Get dressed in the dark, again?
- Wow, how do you always KNOW these things??",dr010303
"- Wally and I are going jogging, honeybunch! JOGGING?? skattle skattle skattle
- I've decided it's time to get in shape, so today I'm going to start jogging! Are you sure you can do it?
- Of course I can do it! I'm going to start gradually, and increase my distance each day!
- Come on, Wally! 'bye, boys! skattle skattle
-
- Forget something? No, that's far enough for today! Tomorrow we'll try to make it to the end of the driveway.",dr010304
"- Honeybunch, would it be OK to take myself an ice cream sundae? Oh, I guess it's OK to splurge once in a while.
- Just don't use a big bowl!
- Go to the cupboard and get one of those narrow sundae glasses!
- Ralph, that's a FLOWER VASE! Oh, yeah, huh.",dr010305
"-
-
- fwip!
- Cats and spaghetti: a dangerous combination.",dr010306
"- Z wiggle wiggle!
- Z
- AAAAAAHH!
- Oogie loves to play! That's good, because she's about to become a tennis racket!",dr010307
"- Hey, Norman, Britney Spears just called to ask you for a date!
-
-
-
- Nah-ahh!
- Really?? Yes, apparently she goes for the incredibly gullible types.",dr010308
"- Here's your sweater, Wally!
- What is about dachshunds that makes people want to put sweaters on them?
- Maybe it's because they have such strange-looking bodies.
- Here's a sweater for you too, Ralph!",dr010309
"- * Be sure to enclose your remittance. * Do not send cash.
- * Include lower portion of statement. * Make sure address shows through window.
- * Do not staple, clip or tape payment. * Write your account number on check.
- * Employees must wash hands. * Speed checked by radar.",dr010310
"- What's in the blender, dad? I'm making one of those diet drinks!
- What's in it? 8 ounces of non-fat milk, 2 ice cubes, and a heaping tablespoon of ""Skinny Quick""
- I drink one for breakfast, one for lunch, then eat a sensible dinner, and the pounds fall off!
- Is it good? You bet! Have a taste!
-
- It has a strange consistency! That's because I also threw in a couple of pop tarts!",dr010311
"- Sometimes I like to look at our photo album and reminisce.
- Ahhh...those were the days!
- The Drabble family, B.C. B.C.?
- Before Cat!",dr010312
"- Here, I made you a big hot fudge sundae!
- For me?? Thank you!!
- Gosh, Norm! You're like a son to me!
- Dad, I AM your son! Oh yeah, huh.",dr010313
"- I love the shower! It's the only place I'm safe from the cat!
- la la la... bzzzz
- la dee dee
- bzzzz FLUSH OW! OW! HOT! HOT!!",dr010314
"- Is dinner ready yet?
- No, Ralph. Why are you being so impatient??
- I can't help it, honeybunch. There's nothing in my stomach!
- Wow, that's a whole lotta' nothing!",dr010315
"- Hello, sir! Is your house equipped with a home security system?
- No, but we probably should get one!
- My dad keeps a big wad of money in the cookie jar, and the lock on the back door is broken!
- Have a nice day! And my mom keeps her jewelry in a...",dr010316
"- Is your card the...three of clubs?
- Yeah, that's my card. YES!! I DID IT!!
- Pretty incredible trick, huh, dad?
- It would've been more incredible if it hadn't taken you 32 tries!",dr010317
"-
-
-
-
- OOF! That's probably not the best place to take a nap! Is the CAT all right?",dr010318
"- For homework tonight, read chapters 34 through62...
- Write a ten-page summary, and be prepared for an exam tomorrow!
- AAKK!
- History teachers put the ""Aakk!"" in academics.",dr010319
"-
- A penny for your thoughts.
- How come we say ""HERE HERE"" when something is right, and ""THERE THERE"" when something is wrong?
- I demand a refund.",dr010320
"- I have a stuffy nose!
- Here...try some nasal spray.
- SHOOOKK!!
- Wow! That really clears your head! Actually, your head was pretty clear to begin with!",dr010321
"- Mmm-MMM!!
- Great chicken, honeybunch!
- Thank you!
- Try not to make such a mess when you eat!",dr010322
"- I'm back!
- I was absent for a couple of days because I was sick!
- I assume the reason you didn't call to check on me was because you didn't want to disturb me.
- You're so considerate! I thought your chair seemed emptier than usual!",dr010323
"- Well, Ralph?
- Aren't you going to complain as usual?
- Huddybunch, I chad hodestly say that your tuda casserol dever tasted better! I wish I had a stuffy nose!",dr010324
"- Mmmmppff!
- No! Leave me alone!
- Stop it! Go away!
- AAAAAAAHH!
- Ralph, wake up! You're dreaming!
- No, I'm not.
- Your stupid cat is attacking my feet!",dr010325
"- Come on, left knee! You can do it!
- Keep going, lower back! Almost there!
- Aaahh!
- You know, you're getting old when you start talking to your body parts!",dr010326
"- Nice kitty...
- Nice kitty...
- Nice kitty...
- SHRED
- Bad kitty.",dr010327
"-
-
- OK, maybe I DO need to go on diet!",dr010328
"- You stupid cat!
- Don't you realize that's a fake mouse?
- How can an animal be so dumb as to get all excited over something that's not even REAL.
- Wooo! Time for wrestling!",dr010329
"- I'm... Our photos are ready, so I'm going to pick them up.
- You need to take Patrick to basketball practice at 5:00, so don't be late!
- Penny is at Dana's house. Pick her up at 5:15. No Nintendo for Norman until his homework is done. Got it?
- Oh, and take the lasagna out of the oven in 45 minutes. ...home!",dr010330
"- Excuse me, are you about ready to leave?
- Yes, why? Because I'd like to sit where you're sitting!
- There are lots of empty places to sit! Why do you want to sit in MY seat??
- Something tells me it's going to be really really warm!",dr010331
"- I love to feed the ducks!
- I like to share my donuts with them!
- It's fun to watch them snatch it out of the air! Watch...
-
- I don't know what brings this to mind, but how's dad doing on his diet?",dr010401
"- Yawn... scratch scratch
- Ben Franklin was right...
- ""Keep your eyes wide open before marriage, and half shut afterwards.""
- Good morning to you, too!",dr010402
"- drum drum drum
- drum drum drum
-
- Try not to use so many bandages, Ralph. They're expensive! I really hate cats.",dr010403
"- Zundel's Department Store ...and why do you want to return your new hammock, Mr. Drabble?
- Let's just say we don't get along.",dr010404
"- It's the moment of truth, Norm. Time to see if I've lost any weight on my new diet!
- YES! I'VE LOST WEIGHT!!
- Shouldn't you be standing on the scale? Scale, shmale! I measure my weight by how much of my feet I can see!",dr010405
"- Whatcha reading, dad? The newspaper?
- I like newspapers. They're always something interesting! I'll just stand here and read over your shoulder...
- HEY, NORM, GO LONG! OK!!
-",dr010406
"-
- boop!
- Hello?
- Now it's official: Everyone on earth has a cell phone! Wrong number, but thanks for calling!",dr010407
"- I'm going to play in the ball pit, daddy! Me too! Be careful in there.
- Last week a kid went in, sank beneath the balls, and was never seen again!
-
- Yeah, right! Maybe I'll just wait out here with you!",dr010408
"-
-
-
- Hair is wasted on the young!",dr010409
"- I love being on food court duty!
- Care for a free sample?
- Don't mind if I do!
-",dr010410
"- I saw this table first! No, I saw it first!!
- Both of you calm down! When disputes arise in the food court, there's only one way to resolve them...
- ALL RISE FOR THE FOOD COURT JUDGE!",dr010411
"- FOOD COURT IS NOW IN SESSION!
- THE HONORABLE JUDGE NO-NECK IS PRESIDING!
- Food court will now come to order! THUD
- This isn't a gavel, it's a hot dog on a stick! Close enough!",dr010412
"- Food court is now in session!
- Our first case is ""The mall vs. an annoying guy with a cell phone"".
- Your honor, this man stands accused of... GUILTY! BAM!
- Next case! We know how to move things along here in food court!",dr010413
- Pretzel Palace Ringer!,dr010414
"-
-
-
-
- TOK!
- Have I mentioned lately how much I hate cats? Not in the last two-and-a-half minutes.",dr010415
"- I'm all set to umpire the first game of the little league season!
- How do I look?
- Great, except you're supposed to wear your chest protector OUTSIDE your shirt! I haven't put it on yet!!",dr010416
"- STEE-RIKE!!
- Strike??? That pitch was a mile outside, ump!!
- You are GONE!!
- It's always a thrill to throw out the first parent of little league season!",dr010417
"- STEE-RIKE!!
- Achoo!
- I don't take any lip from the spectators! YOU'RE OUTTA! HERE!!
- I just sneezed! Gesundheit and good night now!",dr010418
"- STEE-RIKE!!
- Strike???????
- YOU'RE OUTA' HERE!!
- One too many question marks!",dr010419
